veiculos,coleta_ts
"{'codigo': '901015', 'placa': '', 'linha': '35', 'latitude': -22.973372, 'longitude': -43.376837, 'dataHora': 1749232711000, 'velocidade': 37.3, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '35 - MADUREIRA X ALVORADA (PARADOR) [IDA]', 'hodometro': 194998.5, 'direcao': 89, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901047', 'placa': '', 'linha': '53', 'latitude': -23.001358, 'longitude': -43.366458, 'dataHora': 1749232701000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA]', 'hodometro': 64487.9, 'direcao': 85, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901017', 'placa': '', 'linha': '22', 'latitude': -22.964525, 'longitude': -43.392119, 'dataHora': 1749210763000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA]', 'hodometro': 160479.8, 'direcao': 337, 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901063', 'placa': '', 'linha': '41', 'latitude': -23.007332, 'longitude': -43.437938, 'dataHora': 1749232712000, 'velocidade': 33.8, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 251636.7, 'direcao': 54, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902319', 'placa': '', 'linha': '60', 'latitude': -22.849537, 'longitude': -43.398592, 'dataHora': 1749232480000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '60 - TERMINAL DEODORO X TIG (PARADOR) [IDA]', 'hodometro': 17204.7, 'direcao': 320, 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901006', 'placa': 'RJA9F56', 'linha': '53', 'latitude': -22.973211, 'longitude': -43.391919, 'dataHora': 1749232700000, 'velocidade': 59.1, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '53 - SULACAP X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 183186.4, 'direcao': 270, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901005', 'placa': 'RJB8E53', 'linha': '51', 'latitude': -23.008686, 'longitude': -43.440181, 'dataHora': 1749229606000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 226569, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901004', 'placa': 'RJQ8J80', 'linha': '53', 'latitude': -22.98408, 'longitude': -43.365681, 'dataHora': 1749232712000, 'velocidade': 5.9, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '53 - SULACAP X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 209536.4, 'direcao': 160, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902095', 'placa': '', 'linha': '41', 'latitude': -23.008482, 'longitude': -43.439846, 'dataHora': 1749232696000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 103338.8, 'direcao': ' ', 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902375', 'placa': '', 'linha': '61', 'latitude': -22.820757, 'longitude': -43.323998, 'dataHora': 1749232334000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA]', 'hodometro': 28662.9, 'direcao': 118, 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': 'KXM6403 SAVEIRO', 'placa': 'KXM6403', 'linha': '0', 'latitude': -23.000528, 'longitude': -43.363741, 'dataHora': 1749231708000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 21062.3, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902090', 'placa': '', 'linha': '46', 'latitude': -23.001369, 'longitude': -43.366174, 'dataHora': 1749214018000, 'velocidade': 17.7, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '46 - ALVORADA X PENHA (EXPRESSO) [VOLTA]', 'hodometro': 106381.7, 'direcao': 93, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': 'KRA7040 - GOL', 'placa': 'KRA7040', 'linha': '0', 'latitude': -23.000994, 'longitude': -43.363813, 'dataHora': 1749231106000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 51579.1, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902334', 'placa': '', 'linha': '80', 'latitude': -22.898544, 'longitude': -43.211477, 'dataHora': 1749232561000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '80 - TIG X PENHA (PARADOR) [VOLTA]', 'hodometro': 16024.9, 'direcao': 136, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': 'LSG7008 ACELLO INFRA', 'placa': 'LSG7008', 'linha': '0', 'latitude': -22.964921, 'longitude': -43.391251, 'dataHora': 1749227057000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 49469.2, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': 'KXE9191 PKP', 'placa': 'KXE9191', 'linha': '0', 'latitude': -22.971459, 'longitude': -43.400551, 'dataHora': 1749232145000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 19408.4, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901057', 'placa': '', 'linha': '52', 'latitude': -23.002233, 'longitude': -43.366921, 'dataHora': 1749212917000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 236273.5, 'direcao': 221, 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901003', 'placa': 'RKM8C54', 'linha': '22', 'latitude': -23.000881, 'longitude': -43.364336, 'dataHora': 1749232024000, 'velocidade': 10.2, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA]', 'hodometro': 192837.8, 'direcao': 188, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902455', 'placa': '', 'linha': '46', 'latitude': -22.965279, 'longitude': -43.39198, 'dataHora': 1749231585000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '46 - PENHA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 87900.1, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': 'KWB9798 - APOIO VAN', 'placa': 'KWB9798', 'linha': '0', 'latitude': -23.000743, 'longitude': -43.364944, 'dataHora': 1749232635000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 10566.6, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901002', 'placa': '', 'linha': '22', 'latitude': -23.000001, 'longitude': -43.350654, 'dataHora': 1749232713000, 'velocidade': 48.4, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA]', 'hodometro': 166752.6, 'direcao': 271, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902313', 'placa': '', 'linha': '61', 'latitude': -22.848921, 'longitude': -43.397409, 'dataHora': 1749232700000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA]', 'hodometro': 14928.6, 'direcao': 110, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902103', 'placa': '', 'linha': '41', 'latitude': -23.008466, 'longitude': -43.440986, 'dataHora': 1749232711000, 'velocidade': 12.3, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 118689.7, 'direcao': 254, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901001', 'placa': 'RJD7J89', 'linha': '51', 'latitude': -22.964857, 'longitude': -43.392178, 'dataHora': 1749232666000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 178762.4, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901050', 'placa': '', 'linha': '35', 'latitude': -22.904517, 'longitude': -43.356928, 'dataHora': 1749232704000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA]', 'hodometro': 200962.7, 'direcao': 31, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901077', 'placa': '', 'linha': '52', 'latitude': -22.964892, 'longitude': -43.392009, 'dataHora': 1749231824000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 170211.3, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903045', 'placa': '', 'linha': '17', 'latitude': -22.920297, 'longitude': -43.607931, 'dataHora': 1749232712000, 'velocidade': 4.8, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA]', 'hodometro': 88309.3, 'direcao': 159, 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902119', 'placa': '', 'linha': '40', 'latitude': -23.001217, 'longitude': -43.364291, 'dataHora': 1749212129000, 'velocidade': 20.4, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 115046.5, 'direcao': 13, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901058', 'placa': '', 'linha': '52', 'latitude': -22.965185, 'longitude': -43.391861, 'dataHora': 1749220567000, 'velocidade': 0.2, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 240961.2, 'direcao': 148, 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902105', 'placa': '', 'linha': '40', 'latitude': -22.877014, 'longitude': -43.330119, 'dataHora': 1749231289000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 111117.8, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901071', 'placa': '', 'linha': '52', 'latitude': -23.001292, 'longitude': -43.365573, 'dataHora': 1749212493000, 'velocidade': 21.8, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 236358.4, 'direcao': 84, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903027', 'placa': '', 'linha': '42', 'latitude': -22.841498, 'longitude': -43.276966, 'dataHora': 1749232693000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 24795.7, 'direcao': 228, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901066', 'placa': '', 'linha': '52', 'latitude': -22.964873, 'longitude': -43.392037, 'dataHora': 1749229151000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 226005.6, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903026', 'placa': '', 'linha': '38', 'latitude': -22.877048, 'longitude': -43.329797, 'dataHora': 1744861582000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '38 - FUNDÃO X ALVORADA (PARADOR) [IDA]', 'hodometro': 222715.5, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903029', 'placa': '', 'linha': '42', 'latitude': -22.839732, 'longitude': -43.239645, 'dataHora': 1749232701000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 175150.5, 'direcao': 145, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902116', 'placa': '', 'linha': '41', 'latitude': -22.959443, 'longitude': -43.386647, 'dataHora': 1749232704000, 'velocidade': 43.5, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 121208.3, 'direcao': 76, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902115', 'placa': '', 'linha': '0', 'latitude': -22.876017, 'longitude': -43.329414, 'dataHora': 1725089581000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 54751.3, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903028', 'placa': '', 'linha': '42', 'latitude': -22.774757, 'longitude': -43.283988, 'dataHora': 1748734926000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 232059.7, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901061', 'placa': '', 'linha': '51', 'latitude': -23.008351, 'longitude': -43.4406, 'dataHora': 1749212741000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 269645.5, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903030', 'placa': '', 'linha': '42', 'latitude': -22.852569, 'longitude': -43.312736, 'dataHora': 1749232697000, 'velocidade': 8.8, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 0, 'direcao': 233, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903057', 'placa': '', 'linha': '17', 'latitude': -22.920533, 'longitude': -43.60797, 'dataHora': 1687766399000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA]', 'hodometro': 12199.8, 'direcao': ' ', 'ignicao': None}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901051', 'placa': '', 'linha': '35', 'latitude': -22.88583, 'longitude': -43.343635, 'dataHora': 1749232587000, 'velocidade': 10.3, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA]', 'hodometro': 179200, 'direcao': 40, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901064', 'placa': '', 'linha': '52', 'latitude': -23.001003, 'longitude': -43.364296, 'dataHora': 1749213877000, 'velocidade': 14.3, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 254863, 'direcao': 343, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902107', 'placa': '', 'linha': '43', 'latitude': -22.839289, 'longitude': -43.240603, 'dataHora': 1749229399000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA]', 'hodometro': 117157.8, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901049', 'placa': '', 'linha': '51', 'latitude': -23.008367, 'longitude': -43.440398, 'dataHora': 1749231188000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 125072.4, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901073', 'placa': '', 'linha': '53', 'latitude': -23.002217, 'longitude': -43.366173, 'dataHora': 1749231547000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA]', 'hodometro': 51478.6, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901048', 'placa': '', 'linha': '53', 'latitude': -22.973269, 'longitude': -43.383882, 'dataHora': 1749232704000, 'velocidade': 53.3, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '53 - SULACAP X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 197973.3, 'direcao': 91, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901065', 'placa': '', 'linha': '0', 'latitude': -22.96571, 'longitude': -43.391257, 'dataHora': 1749231565000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 230455, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903031', 'placa': '', 'linha': '42', 'latitude': -22.877473, 'longitude': -43.329486, 'dataHora': 1749232702000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 187060.6, 'direcao': ' ', 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902092', 'placa': '', 'linha': '40', 'latitude': -23.00201, 'longitude': -43.366856, 'dataHora': 1749220657000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 113075.2, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903032', 'placa': '', 'linha': '42', 'latitude': -22.842162, 'longitude': -43.277249, 'dataHora': 1749232713000, 'velocidade': 9.5, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA]', 'hodometro': 163614.1, 'direcao': 72, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901075', 'placa': '', 'linha': '53', 'latitude': -23.001286, 'longitude': -43.366453, 'dataHora': 1749232272000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA]', 'hodometro': 260921.4, 'direcao': 96, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903055', 'placa': '', 'linha': '17', 'latitude': -22.90126, 'longitude': -43.554439, 'dataHora': 1749232705000, 'velocidade': 7.9, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA]', 'hodometro': 81500.3, 'direcao': 252, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902112', 'placa': '', 'linha': '40', 'latitude': -23.001181, 'longitude': -43.368255, 'dataHora': 1749214677000, 'velocidade': 27.5, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 110665.4, 'direcao': 140, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903037', 'placa': '', 'linha': '17', 'latitude': -22.902634, 'longitude': -43.556462, 'dataHora': 1749232699000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA]', 'hodometro': 100262.2, 'direcao': 3, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903002', 'placa': '', 'linha': '42', 'latitude': -22.841371, 'longitude': -43.298564, 'dataHora': 1749232697000, 'velocidade': 0.1, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA]', 'hodometro': 56421.5, 'direcao': 57, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901080', 'placa': '', 'linha': '53', 'latitude': -23.00217, 'longitude': -43.365743, 'dataHora': 1749223126000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA]', 'hodometro': 231548.2, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902110', 'placa': '', 'linha': '40', 'latitude': -22.964511, 'longitude': -43.391935, 'dataHora': 1749231719000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 112950.7, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902114', 'placa': '', 'linha': '40', 'latitude': -22.965109, 'longitude': -43.39173, 'dataHora': 1749229464000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 100849.1, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902078', 'placa': '', 'linha': '40', 'latitude': -23.001352, 'longitude': -43.365495, 'dataHora': 1749232310000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 111631, 'direcao': ' ', 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902111', 'placa': '', 'linha': '40', 'latitude': -23.001307, 'longitude': -43.366734, 'dataHora': 1749213554000, 'velocidade': 14.2, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 115663.6, 'direcao': 90, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902025', 'placa': '', 'linha': '40', 'latitude': -23.001997, 'longitude': -43.365888, 'dataHora': 1749215608000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 103607.2, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903054', 'placa': '', 'linha': '17', 'latitude': -22.907638, 'longitude': -43.575496, 'dataHora': 1749232712000, 'velocidade': 12.8, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA]', 'hodometro': 153048.2, 'direcao': 58, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903021', 'placa': '', 'linha': '38', 'latitude': -22.876103, 'longitude': -43.329665, 'dataHora': 1733324691000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '38 - FUNDÃO X ALVORADA (PARADOR) [IDA]', 'hodometro': 156790.4, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903056', 'placa': '', 'linha': '17', 'latitude': -22.920394, 'longitude': -43.607764, 'dataHora': 1749226060000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA]', 'hodometro': 150499.3, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903000', 'placa': '', 'linha': '42', 'latitude': -22.804001, 'longitude': -43.341141, 'dataHora': 1749229274000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 184793.5, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903058', 'placa': '', 'linha': '17', 'latitude': -22.93605, 'longitude': -43.666886, 'dataHora': 1749232694000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA]', 'hodometro': 90491.6, 'direcao': 15, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '901072', 'placa': '', 'linha': '53', 'latitude': -22.964734, 'longitude': -43.392114, 'dataHora': 1749232707000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '53 - SULACAP X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 201797.4, 'direcao': ' ', 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '902045', 'placa': '', 'linha': '41', 'latitude': -23.00889, 'longitude': -43.440901, 'dataHora': 1749232095000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 134004.4, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903008', 'placa': '', 'linha': '38', 'latitude': -22.876346, 'longitude': -43.329439, 'dataHora': 1749232282000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '38 - FUNDÃO X ALVORADA (PARADOR) [IDA]', 'hodometro': 189407.8, 'direcao': ' ', 'ignicao': 0}",2025-06-06 17:58:40.709946+00:00
"{'codigo': '903007', 'placa': '', 'linha': '42', 'latitude': -22.857266, 'longitude': -43.257013, 'dataHora': 1749232695000, 'velocidade': 22.2, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 215369.4, 'direcao': 221, 'ignicao': 1}",2025-06-06 17:58:40.709946+00:00
