veiculos,coleta_ts
"{'codigo': '901004', 'placa': 'RJQ8J80', 'linha': '22', 'latitude': -23.006469, 'longitude': -43.312976, 'dataHora': 1749163270000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA]', 'hodometro': 209148.1, 'direcao': 263, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902095', 'placa': '', 'linha': '43', 'latitude': -22.950879, 'longitude': -43.373577, 'dataHora': 1749163271000, 'velocidade': 58.6, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA]', 'hodometro': 103161.9, 'direcao': 212, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902375', 'placa': '', 'linha': '61', 'latitude': -22.817431, 'longitude': -43.306989, 'dataHora': 1749163277000, 'velocidade': 58.8, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA]', 'hodometro': 28502.1, 'direcao': 58, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': 'KXM6403 SAVEIRO', 'placa': 'KXM6403', 'linha': '0', 'latitude': -23.00066, 'longitude': -43.36372, 'dataHora': 1749159742000, 'velocidade': 1.1, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 21062.3, 'direcao': 103, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902090', 'placa': '', 'linha': '40', 'latitude': -23.000712, 'longitude': -43.367366, 'dataHora': 1749162700000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 106276.3, 'direcao': ' ', 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': 'KRA7040 - GOL', 'placa': 'KRA7040', 'linha': '0', 'latitude': -23.013288, 'longitude': -43.485865, 'dataHora': 1749161107000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 51455, 'direcao': ' ', 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902334', 'placa': '', 'linha': '52', 'latitude': -22.895553, 'longitude': -43.399468, 'dataHora': 1749163274000, 'velocidade': 38.1, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 15833.7, 'direcao': 158, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': 'LSG7008 ACELLO INFRA', 'placa': 'LSG7008', 'linha': '0', 'latitude': -22.965324, 'longitude': -43.391263, 'dataHora': 1749159221000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 49468.4, 'direcao': 53, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': 'KXE9191 PKP', 'placa': 'KXE9191', 'linha': '0', 'latitude': -22.94913, 'longitude': -43.372762, 'dataHora': 1749162933000, 'velocidade': 48.4, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 19408.4, 'direcao': 198, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901057', 'placa': '', 'linha': '52', 'latitude': -23.001437, 'longitude': -43.366731, 'dataHora': 1749162981000, 'velocidade': 4.2, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 236065.1, 'direcao': 85, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901003', 'placa': 'RKM8C54', 'linha': '51', 'latitude': -22.998796, 'longitude': -43.428184, 'dataHora': 1749163273000, 'velocidade': 49.5, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 192574.3, 'direcao': 47, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902455', 'placa': '', 'linha': '31', 'latitude': -22.854757, 'longitude': -43.25188, 'dataHora': 1749163274000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA]', 'hodometro': 87633.2, 'direcao': 244, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': 'KWB9798 - APOIO VAN', 'placa': 'KWB9798', 'linha': '0', 'latitude': -23.000747, 'longitude': -43.364954, 'dataHora': 1749163260000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 10508.7, 'direcao': ' ', 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901002', 'placa': '', 'linha': '52', 'latitude': -22.853902, 'longitude': -43.384106, 'dataHora': 1749163263000, 'velocidade': 9.9, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 166516, 'direcao': 284, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902313', 'placa': '', 'linha': '60', 'latitude': -22.849517, 'longitude': -43.398194, 'dataHora': 1749162232000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '60 - TERMINAL DEODORO X TIG (PARADOR) [IDA]', 'hodometro': 14817.5, 'direcao': 322, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902103', 'placa': '', 'linha': '41', 'latitude': -22.900904, 'longitude': -43.354571, 'dataHora': 1749163269000, 'velocidade': 48.6, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA]', 'hodometro': 118496.1, 'direcao': 212, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901001', 'placa': 'RJD7J89', 'linha': '51', 'latitude': -23.000605, 'longitude': -43.364588, 'dataHora': 1749162883000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 178662.8, 'direcao': ' ', 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901050', 'placa': '', 'linha': '53', 'latitude': -23.001366, 'longitude': -43.367221, 'dataHora': 1749163233000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA]', 'hodometro': 200639.1, 'direcao': 85, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901077', 'placa': '', 'linha': '52', 'latitude': -22.965456, 'longitude': -43.391713, 'dataHora': 1749163274000, 'velocidade': 5.7, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 169913.8, 'direcao': 318, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903045', 'placa': '', 'linha': '17', 'latitude': -22.918288, 'longitude': -43.639225, 'dataHora': 1749163272000, 'velocidade': 1.7, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA]', 'hodometro': 88120.3, 'direcao': 239, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902119', 'placa': '', 'linha': '41', 'latitude': -22.876311, 'longitude': -43.329782, 'dataHora': 1749162683000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 114945.1, 'direcao': 11, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901058', 'placa': '', 'linha': '51', 'latitude': -22.964756, 'longitude': -43.392168, 'dataHora': 1749161294000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 240856.5, 'direcao': 338, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902105', 'placa': '', 'linha': '40', 'latitude': -22.876632, 'longitude': -43.330091, 'dataHora': 1749163278000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 111116.9, 'direcao': 94, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901071', 'placa': '', 'linha': '52', 'latitude': -23.002605, 'longitude': -43.36554, 'dataHora': 1749161529000, 'velocidade': 26.2, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 236153.3, 'direcao': 53, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903027', 'placa': '', 'linha': '42', 'latitude': -22.852783, 'longitude': -43.312783, 'dataHora': 1749163255000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA]', 'hodometro': 24471.2, 'direcao': 55, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901066', 'placa': '', 'linha': '52', 'latitude': -22.899364, 'longitude': -43.39764, 'dataHora': 1749163232000, 'velocidade': 65.4, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 225772.8, 'direcao': 162, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903026', 'placa': '', 'linha': '38', 'latitude': -22.877048, 'longitude': -43.329797, 'dataHora': 1744861582000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '38 - FUNDÃO X ALVORADA (PARADOR) [IDA]', 'hodometro': 222715.5, 'direcao': ' ', 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903029', 'placa': '', 'linha': '38', 'latitude': -22.863942, 'longitude': -43.333134, 'dataHora': 1749163203000, 'velocidade': 55.1, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '38 - FUNDÃO X ALVORADA (PARADOR) [IDA]', 'hodometro': 174828.7, 'direcao': 46, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902116', 'placa': '', 'linha': '0', 'latitude': -22.882055, 'longitude': -43.330953, 'dataHora': 1749163263000, 'velocidade': 39, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 121015.8, 'direcao': 92, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902115', 'placa': '', 'linha': '0', 'latitude': -22.876017, 'longitude': -43.329414, 'dataHora': 1725089581000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 54751.3, 'direcao': ' ', 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903028', 'placa': '', 'linha': '42', 'latitude': -22.774757, 'longitude': -43.283988, 'dataHora': 1748734926000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 232059.7, 'direcao': ' ', 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901061', 'placa': '', 'linha': '51', 'latitude': -23.008507, 'longitude': -43.439779, 'dataHora': 1749163264000, 'velocidade': 0.1, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 269408.3, 'direcao': 75, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903030', 'placa': '', 'linha': '42', 'latitude': -22.850404, 'longitude': -43.309, 'dataHora': 1749163249000, 'velocidade': 13.2, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 0, 'direcao': 235, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903057', 'placa': '', 'linha': '17', 'latitude': -22.920533, 'longitude': -43.60797, 'dataHora': 1687766399000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA]', 'hodometro': 12199.8, 'direcao': ' ', 'ignicao': None}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901051', 'placa': '', 'linha': '35', 'latitude': -22.965623, 'longitude': -43.391234, 'dataHora': 1749161425000, 'velocidade': 0.3, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '35 - MADUREIRA X ALVORADA (PARADOR) [IDA]', 'hodometro': 178968.8, 'direcao': 154, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901064', 'placa': '', 'linha': '52', 'latitude': -23.002588, 'longitude': -43.365554, 'dataHora': 1749161436000, 'velocidade': 29.7, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 254651.3, 'direcao': 57, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902107', 'placa': '', 'linha': '22', 'latitude': -22.876749, 'longitude': -43.329659, 'dataHora': 1749160397000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA]', 'hodometro': 117028.9, 'direcao': ' ', 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901049', 'placa': '', 'linha': '22', 'latitude': -22.936438, 'longitude': -43.395407, 'dataHora': 1749163265000, 'velocidade': 59.7, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA]', 'hodometro': 124751.8, 'direcao': 170, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901073', 'placa': '', 'linha': '53', 'latitude': -22.965167, 'longitude': -43.391824, 'dataHora': 1749163270000, 'velocidade': 2.7, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '53 - SULACAP X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 51362.7, 'direcao': 19, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901048', 'placa': '', 'linha': '53', 'latitude': -22.965686, 'longitude': -43.391246, 'dataHora': 1749161528000, 'velocidade': 0.1, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '53 - SULACAP X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 197622.8, 'direcao': 155, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901065', 'placa': '', 'linha': '0', 'latitude': -22.964673, 'longitude': -43.391677, 'dataHora': 1749158970000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 230454.8, 'direcao': 66, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903031', 'placa': '', 'linha': '42', 'latitude': -22.876445, 'longitude': -43.329505, 'dataHora': 1749158641000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 186968.1, 'direcao': 83, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902092', 'placa': '', 'linha': '43', 'latitude': -22.853683, 'longitude': -43.248199, 'dataHora': 1749163278000, 'velocidade': 25.4, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA]', 'hodometro': 112932.9, 'direcao': 49, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903032', 'placa': '', 'linha': '42', 'latitude': -22.83982, 'longitude': -43.239496, 'dataHora': 1749163276000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 163333.2, 'direcao': 140, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901075', 'placa': '', 'linha': '35', 'latitude': -22.973183, 'longitude': -43.38345, 'dataHora': 1749163106000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA]', 'hodometro': 260566.7, 'direcao': 271, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903055', 'placa': '', 'linha': '17', 'latitude': -22.920317, 'longitude': -43.608066, 'dataHora': 1749162755000, 'velocidade': 0.1, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA]', 'hodometro': 81356.1, 'direcao': 160, 'ignicao': 0}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902112', 'placa': '', 'linha': '40', 'latitude': -22.854797, 'longitude': -43.253288, 'dataHora': 1749163272000, 'velocidade': 20.1, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 110530.1, 'direcao': 289, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903037', 'placa': '', 'linha': '17', 'latitude': -22.907182, 'longitude': -43.574743, 'dataHora': 1749163278000, 'velocidade': 21.1, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA]', 'hodometro': 100128.1, 'direcao': 255, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '903002', 'placa': '', 'linha': '42', 'latitude': -22.839875, 'longitude': -43.239523, 'dataHora': 1749163278000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 56141.7, 'direcao': 143, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '901080', 'placa': '', 'linha': '22', 'latitude': -23.000975, 'longitude': -43.364395, 'dataHora': 1749162507000, 'velocidade': 9.1, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA]', 'hodometro': 231384.4, 'direcao': 236, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902110', 'placa': '', 'linha': '40', 'latitude': -22.958889, 'longitude': -43.384264, 'dataHora': 1749163266000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 112825.3, 'direcao': 77, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902114', 'placa': '', 'linha': '40', 'latitude': -22.895232, 'longitude': -43.350038, 'dataHora': 1749163262000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 100728.7, 'direcao': 39, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902078', 'placa': '', 'linha': '42', 'latitude': -22.85321, 'longitude': -43.313836, 'dataHora': 1749163275000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 111538.8, 'direcao': ' ', 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902111', 'placa': '', 'linha': '43', 'latitude': -22.853091, 'longitude': -43.314257, 'dataHora': 1749163262000, 'velocidade': 0.1, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA]', 'hodometro': 115531.5, 'direcao': 123, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
"{'codigo': '902025', 'placa': '', 'linha': '40', 'latitude': -22.877855, 'longitude': -43.340741, 'dataHora': 1749163262000, 'velocidade': 6.9, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 103421.1, 'direcao': 203, 'ignicao': 1}",2025-06-05 22:41:29.087105+00:00
